"07-2023","Julho 2023",244970,48
"05-2023","Maio 2023",244970,48
"08-2023","Agosto 2023",244970,48
"05-2023","Maio 2023",244972,48
"09-2023","Setembro 2023",244972,48
"10-2023","Outubro 2023",244972,48
"08-2023","Agosto 2023",244972,48
"06-2023","Junho 2023",244972,48
"07-2023","Julho 2023",244972,48
"05-2023","Maio 2023",244973,48
"09-2023","Setembro 2023",244973,48
"10-2023","Outubro 2023",244973,48
"08-2023","Agosto 2023",244973,48
"06-2023","Junho 2023",244973,48
"07-2023","Julho 2023",244973,48
"05-2023","Maio 2023",244974,48
"09-2023","Setembro 2023",244974,48
"10-2023","Outubro 2023",244974,48
"08-2023","Agosto 2023",244974,48
"06-2023","Junho 2023",244974,48
"07-2023","Julho 2023",244974,48
"05-2023","Maio 2023",244975,244
"09-2023","Setembro 2023",244975,244
"10-2023","Outubro 2023",244975,244
"08-2023","Agosto 2023",244975,244
"06-2023","Junho 2023",244975,360
"07-2023","Julho 2023",244975,360
"06-2023","Junho 2023",244976,360
"09-2023","Setembro 2023",244976,244
"10-2023","Outubro 2023",244976,244
"08-2023","Agosto 2023",244976,244
"05-2023","Maio 2023",244976,244
"07-2023","Julho 2023",244976,336
"05-2023","Maio 2023",244978,244
"09-2023","Setembro 2023",244978,244
"10-2023","Outubro 2023",244978,244
"08-2023","Agosto 2023",244978,244
"06-2023","Junho 2023",244978,360
"07-2023","Julho 2023",244978,360
"05-2023","Maio 2023",244979,244
"09-2023","Setembro 2023",244979,244
"10-2023","Outubro 2023",244979,244
"08-2023","Agosto 2023",244979,244
"06-2023","Junho 2023",244979,360
"07-2023","Julho 2023",244979,336
"06-2023","Junho 2023",244317,172
"09-2023","Setembro 2023",244317,148
"05-2023","Maio 2023",244317,148
"07-2023","Julho 2023",244317,172
"10-2023","Outubro 2023",244317,148
"08-2023","Agosto 2023",244317,172
"06-2023","Junho 2023",244319,172
"09-2023","Setembro 2023",244319,148
"05-2023","Maio 2023",244319,148
"07-2023","Julho 2023",244319,172
"10-2023","Outubro 2023",244319,148
"08-2023","Agosto 2023",244319,172
"06-2023","Junho 2023",244320,172
"09-2023","Setembro 2023",244320,148
"05-2023","Maio 2023",244320,148
"07-2023","Julho 2023",244320,172
"10-2023","Outubro 2023",244320,148
"08-2023","Agosto 2023",244320,172
"06-2023","Junho 2023",244321,172
"09-2023","Setembro 2023",244321,148
"05-2023","Maio 2023",244321,148
"07-2023","Julho 2023",244321,172
"10-2023","Outubro 2023",244321,148
"08-2023","Agosto 2023",244321,148
"06-2023","Junho 2023",244322,172
"09-2023","Setembro 2023",244322,148
"05-2023","Maio 2023",244322,148
"07-2023","Julho 2023",244322,172
"10-2023","Outubro 2023",244322,148
"08-2023","Agosto 2023",244322,148
"06-2023","Junho 2023",244684,168
"08-2023","Agosto 2023",244684,168
"10-2023","Outubro 2023",244684,168
"07-2023","Julho 2023",244684,168
"05-2023","Maio 2023",244684,168
"09-2023","Setembro 2023",244684,168
"06-2023","Junho 2023",244686,168
"08-2023","Agosto 2023",244686,168
"10-2023","Outubro 2023",244686,168
"07-2023","Julho 2023",244686,168
"05-2023","Maio 2023",244686,168
"09-2023","Setembro 2023",244686,168
"06-2023","Junho 2023",244687,168
"09-2023","Setembro 2023",244687,168
"10-2023","Outubro 2023",244687,168
"07-2023","Julho 2023",244687,168
"05-2023","Maio 2023",244687,168
"08-2023","Agosto 2023",244687,168
"06-2023","Junho 2023",244688,168
"09-2023","Setembro 2023",244688,168
"10-2023","Outubro 2023",244688,168
"07-2023","Julho 2023",244688,168
"05-2023","Maio 2023",244688,168
"08-2023","Agosto 2023",244688,168
"06-2023","Junho 2023",244689,168
"08-2023","Agosto 2023",244689,168
"10-2023","Outubro 2023",244689,168
"07-2023","Julho 2023",244689,168
"05-2023","Maio 2023",244689,120
"09-2023","Setembro 2023",244689,168
"09-2023","Setembro 2023",245162,24
"08-2023","Agosto 2023",245162,36
"10-2023","Outubro 2023",245162,24
"09-2023","Setembro 2023",245164,624
"08-2023","Agosto 2023",245164,636
"10-2023","Outubro 2023",245164,624
"09-2023","Setembro 2023",245165,624
"08-2023","Agosto 2023",245165,636
"10-2023","Outubro 2023",245165,624
"09-2023","Setembro 2023",245166,624
"08-2023","Agosto 2023",245166,636
"10-2023","Outubro 2023",245166,624
"09-2023","Setembro 2023",245167,24
"08-2023","Agosto 2023",245167,36
"10-2023","Outubro 2023",245167,24
"07-2022","Julho 2022",191439,10012
"08-2022","Agosto 2022",191439,10000
"07-2022","Julho 2022",191440,10060
"08-2022","Agosto 2022",191440,10036
"07-2022","Julho 2022",191441,10078
"08-2022","Agosto 2022",191441,10060
"07-2022","Julho 2022",191442,10012
"08-2022","Agosto 2022",191442,10000
"07-2022","Julho 2022",191443,10024
"08-2022","Agosto 2022",191443,10012
"07-2022","Julho 2022",191444,10072
"08-2022","Agosto 2022",191444,10060
"07-2022","Julho 2022",191445,10114
"08-2022","Agosto 2022",191445,10048
"07-2022","Julho 2022",191446,10072
"08-2022","Agosto 2022",191446,10012
"08-2022","Agosto 2022",191720,10012
"08-2022","Agosto 2022",191721,10036
"08-2022","Agosto 2022",191722,10072
"08-2022","Agosto 2022",191723,10036
"09-2022","Setembro 2022",198988,6012
"10-2022","Outubro 2022",198988,6000
"11-2022","Novembro 2022",198988,6000
"09-2022","Setembro 2022",198989,6108
"10-2022","Outubro 2022",198989,6060
"11-2022","Novembro 2022",198989,6024
"09-2022","Setembro 2022",198990,6090
"10-2022","Outubro 2022",198990,6030
"11-2022","Novembro 2022",198990,6072
"09-2022","Setembro 2022",198991,6108
"10-2022","Outubro 2022",198991,6024
"11-2022","Novembro 2022",198991,6036
"09-2022","Setembro 2022",198992,6024
"09-2022","Setembro 2022",198993,6096
"09-2022","Setembro 2022",198994,6114
"09-2022","Setembro 2022",198995,6084
"09-2022","Setembro 2022",199343,6012
"10-2022","Outubro 2022",199343,6000
"11-2022","Novembro 2022",199343,6000
"09-2022","Setembro 2022",199344,6036
"10-2022","Outubro 2022",199344,6000
"11-2022","Novembro 2022",199344,6000
"09-2022","Setembro 2022",199345,6018
"10-2022","Outubro 2022",199345,6036
"11-2022","Novembro 2022",199345,6054
"09-2022","Setembro 2022",199346,6012
"10-2022","Outubro 2022",199346,6036
"11-2022","Novembro 2022",199346,6012
"01-2023","Janeiro 2023",214237,30048
"02-2023","Fevereiro 2023",214237,10048
"03-2023","Março 2023",214237,10012
"01-2023","Janeiro 2023",214238,30072
"02-2023","Fevereiro 2023",214238,10036
"03-2023","Março 2023",214238,10024
"01-2023","Janeiro 2023",214239,30030
"02-2023","Fevereiro 2023",214239,10012
"03-2023","Março 2023",214239,10024
"01-2023","Janeiro 2023",214240,30108
"03-2023","Março 2023",214240,10036
"02-2023","Fevereiro 2023",214240,10000
"01-2023","Janeiro 2023",214448,30012
"03-2023","Março 2023",214448,10024
"02-2023","Fevereiro 2023",214448,10012
"04-2023","Abril 2023",214448,10012
"07-2022","Julho 2022",214448,10000
"01-2023","Janeiro 2023",214451,30144
"07-2022","Julho 2022",214451,10000
"02-2023","Fevereiro 2023",214451,10024
"03-2023","Março 2023",214451,10072
"04-2023","Abril 2023",214451,10000
"07-2022","Julho 2022",191155,908
"08-2022","Agosto 2022",191155,842
"07-2022","Julho 2022",191156,842
"08-2022","Agosto 2022",191156,854
"09-2022","Setembro 2022",191156,24
"07-2022","Julho 2022",191157,842
"08-2022","Agosto 2022",191157,818
"07-2022","Julho 2022",191158,10384
"08-2022","Agosto 2022",191158,10156
"07-2022","Julho 2022",191159,10054
"08-2022","Agosto 2022",191159,10102
"07-2022","Julho 2022",191160,10588
"08-2022","Agosto 2022",191160,10216
"07-2022","Julho 2022",191161,10090
"08-2022","Agosto 2022",191161,10066
"09-2022","Setembro 2022",198619,6204
"10-2022","Outubro 2022",198619,6216
"11-2022","Novembro 2022",198619,6120
"09-2022","Setembro 2022",198620,6012
"10-2022","Outubro 2022",198620,6030
"11-2022","Novembro 2022",198620,6012
"09-2022","Setembro 2022",198621,6432
"09-2022","Setembro 2022",198622,6090
"09-2022","Setembro 2022",198623,6072
"10-2022","Outubro 2022",198623,6240
"11-2022","Novembro 2022",198623,6324
"09-2022","Setembro 2022",198624,6042
"10-2022","Outubro 2022",198624,6006
"11-2022","Novembro 2022",198624,6024
"12-2021","Dezembro 2021",165825,20108
"02-2022","Fevereiro 2022",165825,20000
"01-2022","Janeiro 2022",165825,10060
"12-2021","Dezembro 2021",165826,20132
"02-2022","Fevereiro 2022",165826,20048
"01-2022","Janeiro 2022",165826,10168
"12-2021","Dezembro 2021",165827,20132
"02-2022","Fevereiro 2022",165827,30024
"01-2022","Janeiro 2022",165827,10060
"12-2021","Dezembro 2021",165828,20012
"02-2022","Fevereiro 2022",165828,20024
"01-2022","Janeiro 2022",165828,10012
"12-2021","Dezembro 2021",165829,20096
"02-2022","Fevereiro 2022",165829,20072
"01-2022","Janeiro 2022",165829,10060
"12-2021","Dezembro 2021",165830,20120
"02-2022","Fevereiro 2022",165830,30012
"01-2022","Janeiro 2022",165830,10048
"12-2021","Dezembro 2021",165831,20012
"02-2022","Fevereiro 2022",165831,20024
"01-2022","Janeiro 2022",165831,10012
"12-2021","Dezembro 2021",165832,20228
"02-2022","Fevereiro 2022",165832,20060
"01-2022","Janeiro 2022",165832,10132
"12-2021","Dezembro 2021",165833,20048
"02-2022","Fevereiro 2022",165833,30000
"01-2022","Janeiro 2022",165833,10012
"03-2022","Março 2022",173443,10084
"05-2022","Maio 2022",173443,10000
"04-2022","Abril 2022",173443,10024
"05-2022","Maio 2022",173443,12
"03-2022","Março 2022",173444,10276
"05-2022","Maio 2022",173444,10000
"04-2022","Abril 2022",173444,10180
"05-2022","Maio 2022",173444,96
"03-2022","Março 2022",173445,10144
"05-2022","Maio 2022",173445,10000
"04-2022","Abril 2022",173445,10060
"05-2022","Maio 2022",173445,228
"03-2022","Março 2022",173446,10000
"05-2022","Maio 2022",173446,24
"05-2022","Maio 2022",173446,10000
"04-2022","Abril 2022",173446,10012
"03-2022","Março 2022",173447,10072
"05-2022","Maio 2022",173447,10000
"04-2022","Abril 2022",173447,10168
"05-2022","Maio 2022",173447,96
"03-2022","Março 2022",173448,10156
"05-2022","Maio 2022",173448,10000
"04-2022","Abril 2022",173448,10132
"05-2022","Maio 2022",173448,300
"03-2022","Março 2022",173449,10060
"05-2022","Maio 2022",173449,10000
"04-2022","Abril 2022",173449,10036
"05-2022","Maio 2022",173449,60
"03-2022","Março 2022",173450,10156
"05-2022","Maio 2022",173450,10000
"04-2022","Abril 2022",173450,10132
"05-2022","Maio 2022",173450,108
"03-2022","Março 2022",173451,10048
"05-2022","Maio 2022",173451,10000
"04-2022","Abril 2022",173451,10036
"05-2022","Maio 2022",173451,108
"10-2022","Outubro 2022",240255,96
"10-2022","Outubro 2022",241895,240
"12-2021","Dezembro 2021",165834,20168
"02-2022","Fevereiro 2022",165834,30024
"01-2022","Janeiro 2022",165834,10012
"12-2021","Dezembro 2021",165835,20012
"02-2022","Fevereiro 2022",165835,30012
"01-2022","Janeiro 2022",165835,10048
"12-2021","Dezembro 2021",165836,20156
"02-2022","Fevereiro 2022",165836,30120
"01-2022","Janeiro 2022",165836,10084
"12-2021","Dezembro 2021",165837,20012
"02-2022","Fevereiro 2022",165837,30036
"01-2022","Janeiro 2022",165837,10048
"12-2021","Dezembro 2021",165838,20132
"02-2022","Fevereiro 2022",165838,30036
"01-2022","Janeiro 2022",165838,10048
"12-2021","Dezembro 2021",165839,20036
"02-2022","Fevereiro 2022",165839,30048
"01-2022","Janeiro 2022",165839,10084
"03-2022","Março 2022",173452,10144
"05-2022","Maio 2022",173452,10000
"04-2022","Abril 2022",173452,10084
"05-2022","Maio 2022",173452,84
"03-2022","Março 2022",173453,10024
"05-2022","Maio 2022",173453,10000
"04-2022","Abril 2022",173453,10036
"05-2022","Maio 2022",173453,12
"03-2022","Março 2022",173454,10252
"05-2022","Maio 2022",173454,10000
"04-2022","Abril 2022",173454,10228
"05-2022","Maio 2022",173454,252
"03-2022","Março 2022",173455,10036
"05-2022","Maio 2022",173455,10000
"04-2022","Abril 2022",173455,10036
"05-2022","Maio 2022",173455,36
"03-2022","Março 2022",173456,10240
"05-2022","Maio 2022",173456,10000
"04-2022","Abril 2022",173456,10216
"05-2022","Maio 2022",173456,132
"03-2022","Março 2022",173457,10012
"05-2022","Maio 2022",173457,10000
"04-2022","Abril 2022",173457,10036
"05-2022","Maio 2022",173457,60
"01-2023","Janeiro 2023",214516,180
"05-2023","Maio 2023",214516,36
"02-2023","Fevereiro 2023",214523,20012
"04-2023","Abril 2023",214523,10018
"03-2023","Março 2023",214523,10012
"07-2022","Julho 2022",214523,10000
"02-2023","Fevereiro 2023",214524,20060
"07-2022","Julho 2022",214524,10000
"01-2023","Janeiro 2023",214524,10000
"03-2023","Março 2023",214524,10000
"04-2023","Abril 2023",214524,10000
"02-2023","Fevereiro 2023",214528,108
"01-2023","Janeiro 2023",214794,10180
"05-2023","Maio 2023",214794,12
"01-2023","Janeiro 2023",214797,10144
"12-2021","Dezembro 2021",166376,20000
"02-2022","Fevereiro 2022",166376,20000
"01-2022","Janeiro 2022",166376,10000
"12-2021","Dezembro 2021",166377,20012
"02-2022","Fevereiro 2022",166377,20000
"01-2022","Janeiro 2022",166377,10000
"12-2021","Dezembro 2021",166378,20000
"02-2022","Fevereiro 2022",166378,20000
"01-2022","Janeiro 2022",166378,10000
"12-2021","Dezembro 2021",166379,20024
"02-2022","Fevereiro 2022",166379,30000
"01-2022","Janeiro 2022",166379,10000
"12-2021","Dezembro 2021",166814,20000
"02-2022","Fevereiro 2022",166814,20000
"01-2022","Janeiro 2022",166814,10000
"12-2021","Dezembro 2021",166815,20000
"02-2022","Fevereiro 2022",166815,20000
"01-2022","Janeiro 2022",166815,10000
"12-2021","Dezembro 2021",166816,20018
"02-2022","Fevereiro 2022",166816,20000
"01-2022","Janeiro 2022",166816,10000
"12-2021","Dezembro 2021",166817,20012
"02-2022","Fevereiro 2022",166817,30012
"01-2022","Janeiro 2022",166817,10000
"12-2021","Dezembro 2021",166818,20012
"02-2022","Fevereiro 2022",166818,20000
"01-2022","Janeiro 2022",166818,10000
"12-2021","Dezembro 2021",166819,20048
"02-2022","Fevereiro 2022",166819,20012
"01-2022","Janeiro 2022",166819,10012
"12-2021","Dezembro 2021",166820,20048
"02-2022","Fevereiro 2022",166820,20042
"01-2022","Janeiro 2022",166820,10000
"12-2021","Dezembro 2021",166821,20072
"02-2022","Fevereiro 2022",166821,30000
"01-2022","Janeiro 2022",166821,10024
"01-2022","Janeiro 2022",166916,10000
"02-2022","Fevereiro 2022",166916,20000
"01-2022","Janeiro 2022",166917,10012
"02-2022","Fevereiro 2022",166917,20024
"01-2022","Janeiro 2022",166918,10006
"02-2022","Fevereiro 2022",166918,20030
"01-2022","Janeiro 2022",166919,10024
"02-2022","Fevereiro 2022",166919,30000
"01-2022","Janeiro 2022",167019,10012
"02-2022","Fevereiro 2022",167019,20000
"01-2022","Janeiro 2022",167020,10000
"02-2022","Fevereiro 2022",167020,20000
"01-2022","Janeiro 2022",167021,10030
"02-2022","Fevereiro 2022",167021,20018
"01-2022","Janeiro 2022",167022,10012
"02-2022","Fevereiro 2022",167022,30000
"02-2022","Fevereiro 2022",167023,20000
"02-2022","Fevereiro 2022",167024,20012
"02-2022","Fevereiro 2022",167025,20018
"02-2022","Fevereiro 2022",167026,30000
"03-2022","Março 2022",174796,10024
"05-2022","Maio 2022",174796,10000
"04-2022","Abril 2022",174796,10012
"03-2022","Março 2022",174797,10000
"05-2022","Maio 2022",174797,24
"05-2022","Maio 2022",174797,10000
"04-2022","Abril 2022",174797,10000
"03-2022","Março 2022",174798,10018
"05-2022","Maio 2022",174798,10000
"04-2022","Abril 2022",174798,10018
"05-2022","Maio 2022",174798,12
"03-2022","Março 2022",174799,10012
"05-2022","Maio 2022",174799,10000
"04-2022","Abril 2022",174799,10012
"03-2022","Março 2022",174969,10000
"04-2022","Abril 2022",174969,10012
"05-2022","Maio 2022",174969,10000
"03-2022","Março 2022",174970,10000
"05-2022","Maio 2022",174970,10012
"04-2022","Abril 2022",174970,10000
"03-2022","Março 2022",174971,10018
"05-2022","Maio 2022",174971,10018
"04-2022","Abril 2022",174971,10030
"03-2022","Março 2022",174972,10024
"05-2022","Maio 2022",174972,10000
"04-2022","Abril 2022",174972,10000
"04-2022","Abril 2022",175011,10000
"05-2022","Maio 2022",175011,10000
"04-2022","Abril 2022",175012,10036
"05-2022","Maio 2022",175012,10024
"04-2022","Abril 2022",175013,10066
"05-2022","Maio 2022",175013,10000
"04-2022","Abril 2022",175014,10000
"05-2022","Maio 2022",175014,10000
"03-2022","Março 2022",175063,10000
"05-2022","Maio 2022",175063,10000
"04-2022","Abril 2022",175063,10000
"03-2022","Março 2022",175064,10024
"05-2022","Maio 2022",175064,10024
"04-2022","Abril 2022",175064,10000
"03-2022","Março 2022",175065,10000
"04-2022","Abril 2022",175065,10006
"05-2022","Maio 2022",175065,10000
"03-2022","Março 2022",175066,10024
"05-2022","Maio 2022",175066,10000
"04-2022","Abril 2022",175066,10000
"03-2022","Março 2022",175067,10024
"05-2022","Maio 2022",175067,10000
"04-2022","Abril 2022",175067,10000
"03-2022","Março 2022",175068,10024
"05-2022","Maio 2022",175068,10000
"04-2022","Abril 2022",175068,10000
"03-2022","Março 2022",175069,10024
"05-2022","Maio 2022",175069,10000
"04-2022","Abril 2022",175069,10006
"05-2022","Maio 2022",175069,6
"03-2022","Março 2022",175070,10000
"05-2022","Maio 2022",175070,10024
"04-2022","Abril 2022",175070,10000
"03-2022","Março 2022",175071,10000
"05-2022","Maio 2022",175071,10000
"04-2022","Abril 2022",175071,10000
"03-2022","Março 2022",175072,10000
"05-2022","Maio 2022",175072,10000
"04-2022","Abril 2022",175072,10000
"03-2022","Março 2022",175073,10000
"05-2022","Maio 2022",175073,10000
"04-2022","Abril 2022",175073,10000
"03-2022","Março 2022",175074,10000
"05-2022","Maio 2022",175074,10000
"04-2022","Abril 2022",175074,10000
"02-2022","Fevereiro 2022",200623,12
"05-2023","Maio 2023",244183,396
"08-2023","Agosto 2023",244183,396
"09-2023","Setembro 2023",244183,396
"10-2023","Outubro 2023",244183,396
"05-2023","Maio 2023",244184,192
"08-2023","Agosto 2023",244184,396
"09-2023","Setembro 2023",244184,396
"10-2023","Outubro 2023",244184,396
"05-2023","Maio 2023",244185,192
"08-2023","Agosto 2023",244185,396
"09-2023","Setembro 2023",244185,396
"10-2023","Outubro 2023",244185,396
"05-2023","Maio 2023",244187,492
"09-2023","Setembro 2023",244187,492
"10-2023","Outubro 2023",244187,492
"05-2023","Maio 2023",244188,492
"09-2023","Setembro 2023",244188,492
"10-2023","Outubro 2023",244188,492
"05-2023","Maio 2023",244189,492
"09-2023","Setembro 2023",244189,492
"10-2023","Outubro 2023",244189,492
"05-2023","Maio 2023",244191,792
"10-2023","Outubro 2023",244191,648
"05-2023","Maio 2023",244192,792
"10-2023","Outubro 2023",244192,792
"05-2023","Maio 2023",244193,792
"10-2023","Outubro 2023",244193,792
"05-2023","Maio 2023",244195,792
"10-2023","Outubro 2023",244195,792
"05-2023","Maio 2023",244196,648
"10-2023","Outubro 2023",244196,792
"05-2023","Maio 2023",244197,600
"10-2023","Outubro 2023",244197,792
"06-2023","Junho 2023",244205,240
"08-2023","Agosto 2023",244205,236
"09-2023","Setembro 2023",244205,236
"07-2023","Julho 2023",244205,236
"05-2023","Maio 2023",244205,236
"10-2023","Outubro 2023",244205,236
"06-2023","Junho 2023",244206,240
"08-2023","Agosto 2023",244206,236
"09-2023","Setembro 2023",244206,236
"07-2023","Julho 2023",244206,236
"05-2023","Maio 2023",244206,236
"10-2023","Outubro 2023",244206,236
"06-2023","Junho 2023",244207,240
"08-2023","Agosto 2023",244207,236
"10-2023","Outubro 2023",244207,236
"07-2023","Julho 2023",244207,236
"05-2023","Maio 2023",244207,236
"09-2023","Setembro 2023",244207,236
"06-2023","Junho 2023",244209,240
"08-2023","Agosto 2023",244209,236
"09-2023","Setembro 2023",244209,236
"07-2023","Julho 2023",244209,236
"05-2023","Maio 2023",244209,236
"10-2023","Outubro 2023",244209,236
"06-2023","Junho 2023",244210,240
"08-2023","Agosto 2023",244210,236
"10-2023","Outubro 2023",244210,236
"07-2023","Julho 2023",244210,236
"05-2023","Maio 2023",244210,236
"09-2023","Setembro 2023",244210,236
"06-2023","Junho 2023",244211,240
"08-2023","Agosto 2023",244211,236
"10-2023","Outubro 2023",244211,236
"07-2023","Julho 2023",244211,236
"05-2023","Maio 2023",244211,236
"09-2023","Setembro 2023",244211,236
"10-2023","Outubro 2023",244330,492
"09-2023","Setembro 2023",244330,492
"05-2023","Maio 2023",244330,492
"05-2023","Maio 2023",244331,492
"09-2023","Setembro 2023",244331,492
"10-2023","Outubro 2023",244331,492
"05-2023","Maio 2023",244332,492
"09-2023","Setembro 2023",244332,492
"10-2023","Outubro 2023",244332,492
"09-2023","Setembro 2023",244482,492
"07-2023","Julho 2023",244482,492
"08-2023","Agosto 2023",244482,492
"09-2023","Setembro 2023",244483,492
"07-2023","Julho 2023",244483,492
"08-2023","Agosto 2023",244483,492
"09-2023","Setembro 2023",244484,492
"07-2023","Julho 2023",244484,492
"08-2023","Agosto 2023",244484,492
"05-2023","Maio 2023",244486,240
"09-2023","Setembro 2023",244486,240
"10-2023","Outubro 2023",244486,240
"07-2023","Julho 2023",244486,240
"08-2023","Agosto 2023",244486,240
"05-2023","Maio 2023",244487,240
"09-2023","Setembro 2023",244487,240
"10-2023","Outubro 2023",244487,240
"07-2023","Julho 2023",244487,240
"08-2023","Agosto 2023",244487,240
"05-2023","Maio 2023",244488,240
"09-2023","Setembro 2023",244488,240
"10-2023","Outubro 2023",244488,240
"07-2023","Julho 2023",244488,240
"08-2023","Agosto 2023",244488,240
"06-2023","Junho 2023",244490,492
"08-2023","Agosto 2023",244490,492
"07-2023","Julho 2023",244490,492
"06-2023","Junho 2023",244491,492
"08-2023","Agosto 2023",244491,492
"07-2023","Julho 2023",244491,492
"06-2023","Junho 2023",244492,492
"08-2023","Agosto 2023",244492,492
"07-2023","Julho 2023",244492,492
"05-2023","Maio 2023",244632,60
"09-2023","Setembro 2023",244632,72
"10-2023","Outubro 2023",244632,60
"05-2023","Maio 2023",244633,660
"09-2023","Setembro 2023",244633,672
"10-2023","Outubro 2023",244633,660
"02-2022","Fevereiro 2022",166808,30132
"02-2022","Fevereiro 2022",166809,20126
"02-2022","Fevereiro 2022",166810,30024
"12-2021","Dezembro 2021",166811,20120
"02-2022","Fevereiro 2022",166811,30024
"01-2022","Janeiro 2022",166811,10024
"12-2021","Dezembro 2021",166812,40102
"02-2022","Fevereiro 2022",166812,20018
"01-2022","Janeiro 2022",166812,20000
"12-2021","Dezembro 2021",166813,20000
"02-2022","Fevereiro 2022",166813,30012
"01-2022","Janeiro 2022",166813,10012
"12-2021","Dezembro 2021",166920,20072
"01-2022","Janeiro 2022",166920,10012
"02-2022","Fevereiro 2022",166920,30012
"12-2021","Dezembro 2021",166921,40132
"02-2022","Fevereiro 2022",166921,20000
"01-2022","Janeiro 2022",166921,20018
"12-2021","Dezembro 2021",166922,20108
"02-2022","Fevereiro 2022",166922,30000
"01-2022","Janeiro 2022",166922,10012
"01-2022","Janeiro 2022",167027,10000
"02-2022","Fevereiro 2022",167027,30000
"01-2022","Janeiro 2022",167028,20018
"02-2022","Fevereiro 2022",167028,20000
"01-2022","Janeiro 2022",167029,10012
"02-2022","Fevereiro 2022",167029,30000
"02-2022","Fevereiro 2022",167030,30000
"02-2022","Fevereiro 2022",167031,20006
"02-2022","Fevereiro 2022",167032,30000
"04-2022","Abril 2022",174419,10012
"05-2022","Maio 2022",174419,12
"05-2022","Maio 2022",174419,10000
"04-2022","Abril 2022",174420,10060
"05-2022","Maio 2022",174420,30
"05-2022","Maio 2022",174420,10000
"04-2022","Abril 2022",174421,10000
"05-2022","Maio 2022",174421,10000
"03-2022","Março 2022",174790,10000
"05-2022","Maio 2022",174790,10000
"04-2022","Abril 2022",174790,10000
"03-2022","Março 2022",174791,10024
"05-2022","Maio 2022",174791,10000
"04-2022","Abril 2022",174791,10012
"05-2022","Maio 2022",174791,12
"03-2022","Março 2022",174792,10012
"05-2022","Maio 2022",174792,10000
"05-2022","Maio 2022",174792,12
"04-2022","Abril 2022",174792,10000
"03-2022","Março 2022",174793,10048
"05-2022","Maio 2022",174793,10000
"04-2022","Abril 2022",174793,10096
"03-2022","Março 2022",174794,10048
"05-2022","Maio 2022",174794,10000
"04-2022","Abril 2022",174794,10048
"05-2022","Maio 2022",174794,72
"03-2022","Março 2022",174795,10000
"04-2022","Abril 2022",174795,10012
"05-2022","Maio 2022",174795,10000
"03-2022","Março 2022",174977,10024
"05-2022","Maio 2022",174977,10060
"04-2022","Abril 2022",174977,10012
"03-2022","Março 2022",174978,10072
"05-2022","Maio 2022",174978,10030
"04-2022","Abril 2022",174978,10084
"03-2022","Março 2022",174979,10024
"05-2022","Maio 2022",174979,10012
"04-2022","Abril 2022",174979,10024
"03-2022","Março 2022",175075,10000
"05-2022","Maio 2022",175075,10012
"04-2022","Abril 2022",175075,10000
"03-2022","Março 2022",175076,10000
"05-2022","Maio 2022",175076,10006
"04-2022","Abril 2022",175076,10000
"03-2022","Março 2022",175077,10000
"04-2022","Abril 2022",175077,10012
"05-2022","Maio 2022",175077,10000
"03-2022","Março 2022",175078,10000
"05-2022","Maio 2022",175078,10000
"04-2022","Abril 2022",175078,10000
"03-2022","Março 2022",175079,10000
"05-2022","Maio 2022",175079,6
"05-2022","Maio 2022",175079,10000
"04-2022","Abril 2022",175079,10000
"03-2022","Março 2022",175080,10000
"05-2022","Maio 2022",175080,10000
"04-2022","Abril 2022",175080,10000
"06-2023","Junho 2023",244198,396
"08-2023","Agosto 2023",244198,244
"09-2023","Setembro 2023",244198,244
"07-2023","Julho 2023",244198,244
"05-2023","Maio 2023",244198,244
"10-2023","Outubro 2023",244198,244
"06-2023","Junho 2023",244199,372
"08-2023","Agosto 2023",244199,244
"09-2023","Setembro 2023",244199,244
"07-2023","Julho 2023",244199,244
"05-2023","Maio 2023",244199,244
"10-2023","Outubro 2023",244199,244
"05-2023","Maio 2023",244201,960
"10-2023","Outubro 2023",244201,960
"05-2023","Maio 2023",244202,960
"10-2023","Outubro 2023",244202,960
"05-2023","Maio 2023",244460,492
"08-2023","Agosto 2023",244460,492
"10-2023","Outubro 2023",244460,492
"09-2023","Setembro 2023",244460,492
"05-2023","Maio 2023",244461,492
"08-2023","Agosto 2023",244461,492
"10-2023","Outubro 2023",244461,492
"09-2023","Setembro 2023",244461,492
"05-2023","Maio 2023",244463,960
"10-2023","Outubro 2023",244463,960
"05-2023","Maio 2023",244464,960
"10-2023","Outubro 2023",244464,960
"05-2023","Maio 2023",244466,600
"09-2023","Setembro 2023",244466,696
"10-2023","Outubro 2023",244466,696
"05-2023","Maio 2023",244467,600
"09-2023","Setembro 2023",244467,696
"10-2023","Outubro 2023",244467,696
"08-2023","Agosto 2023",244469,492
"07-2023","Julho 2023",244469,960
"09-2023","Setembro 2023",244469,492
"08-2023","Agosto 2023",244470,492
"07-2023","Julho 2023",244470,960
"09-2023","Setembro 2023",244470,492
"05-2023","Maio 2023",244472,396
"08-2023","Agosto 2023",244472,396
"10-2023","Outubro 2023",244472,396
"07-2023","Julho 2023",244472,396
"09-2023","Setembro 2023",244472,396
"05-2023","Maio 2023",244473,396
"08-2023","Agosto 2023",244473,396
"10-2023","Outubro 2023",244473,396
"07-2023","Julho 2023",244473,396
"09-2023","Setembro 2023",244473,396
"05-2023","Maio 2023",244475,600
"09-2023","Setembro 2023",244475,696
